"datum","regija","stavba","namembnost","povrsina","leto_izgradnje","temp_zraka","temp_rosisca","oblacnost","padavine","pritisk","smer_vetra","hitrost_vetra","poraba"
"2016-05-13","zahodna",55,"stanovanjska",9888.59532,1963,33.9,0.6,2,0,1012.6,270,2.6,132.84
"2016-05-13","zahodna",57,"kulturno_razvedrilna",4830.863097,1974,33.9,0.6,2,0,1012.6,270,2.6,78.02
"2016-05-13","zahodna",59,"izobrazevalna",5997.81768,1965,33.9,0.6,2,0,1012.6,270,2.6,154.59
"2016-05-13","zahodna",61,"kulturno_razvedrilna",16671.350447,1976,33.9,0.6,2,0,1012.6,270,2.6,370.08
"2016-05-13","zahodna",63,"izobrazevalna",6122.958021,1964,33.9,0.6,2,0,1012.6,270,2.6,87.2
"2016-05-13","zahodna",65,"izobrazevalna",4559.493434,1914,33.9,0.6,2,0,1012.6,270,2.6,30.86
"2016-05-13","zahodna",67,"kulturno_razvedrilna",1932.754012,1999,33.9,0.6,2,0,1012.6,270,2.6,24.82
"2016-05-13","zahodna",69,"poslovna",7772.26498,1973,33.9,0.6,2,0,1012.6,270,2.6,115.37
"2016-05-13","zahodna",71,"kulturno_razvedrilna",6706.946279,2013,33.9,0.6,2,0,1012.6,270,2.6,166.5
"2016-05-13","zahodna",73,"poslovna",3921.807242,1985,33.9,0.6,2,0,1012.6,270,2.6,47.63
"2016-05-13","zahodna",75,"poslovna",6580.969811,2014,33.9,0.6,2,0,1012.6,270,2.6,233.92
"2016-05-13","zahodna",77,"izobrazevalna",4587.921752,1967,33.9,0.6,2,0,1012.6,270,2.6,61.32
"2016-05-13","zahodna",79,"kulturno_razvedrilna",21391.751877,1975,33.9,0.6,2,0,1012.6,270,2.6,534.12
"2016-05-13","zahodna",81,"poslovna",3132.038839,1956,33.9,0.6,2,0,1012.6,270,2.6,41.6
"2016-05-13","zahodna",83,"kulturno_razvedrilna",898.000398,2005,33.9,0.6,2,0,1012.6,270,2.6,28.35
"2016-05-14","zahodna",1,"javno_storitvena",4058.095943,2007,35,7.2,6,0,1009.2,140,3.6,157.5
"2016-05-14","zahodna",3,"izobrazevalna",6698.492106,1970,35,7.2,6,0,1009.2,140,3.6,92.16
"2016-05-14","zahodna",5,"stanovanjska",8019.665669,1956,35,7.2,6,0,1009.2,140,3.6,58.64
"2016-05-14","zahodna",7,"izobrazevalna",16681.569777,2006,35,7.2,6,0,1009.2,140,3.6,501.8
"2016-05-14","zahodna",9,"poslovna",11282.14032,1983,35,7.2,6,0,1009.2,140,3.6,116.84
"2016-05-14","zahodna",11,"izobrazevalna",5782.096914,1970,35,7.2,6,0,1009.2,140,3.6,29.18
"2016-05-14","zahodna",13,"izobrazevalna",13826.660587,2014,35,7.2,6,0,1009.2,140,3.6,205.05
"2016-05-14","zahodna",15,"izobrazevalna",4106.591309,1950,35,7.2,6,0,1009.2,140,3.6,8.3
"2016-05-14","zahodna",17,"izobrazevalna",695.007343,1969,35,7.2,6,0,1009.2,140,3.6,6.79
"2016-05-14","zahodna",19,"izobrazevalna",7271.332004,1964,35,7.2,6,0,1009.2,140,3.6,35.19
"2016-05-14","zahodna",21,"poslovna",576.277309,1999,35,7.2,6,0,1009.2,140,3.6,3.71
"2016-05-14","zahodna",23,"poslovna",15232.282977,2004,35,7.2,6,0,1009.2,140,3.6,119.51
"2016-05-14","zahodna",25,"izobrazevalna",20402.242024,1992,35,7.2,6,0,1009.2,140,3.6,512.07
"2016-05-14","zahodna",27,"stanovanjska",5885.219244,2007,35,7.2,6,0,1009.2,140,3.6,264.9
"2016-05-14","zahodna",29,"stanovanjska",5582.169658,2001,35,7.2,6,0,1009.2,140,3.6,85.75
"2016-05-14","zahodna",31,"izobrazevalna",17957.592482,2006,35,7.2,6,0,1009.2,140,3.6,948.46
"2016-05-14","zahodna",33,"izobrazevalna",30403.064168,2012,35,7.2,6,0,1009.2,140,3.6,898.79
"2016-05-14","zahodna",35,"izobrazevalna",8479.535519,1951,35,7.2,6,0,1009.2,140,3.6,102.46
"2016-05-14","zahodna",37,"izobrazevalna",12733.749695,1964,35,7.2,6,0,1009.2,140,3.6,135.17
"2016-05-14","zahodna",39,"izobrazevalna",8930.207972,1959,35,7.2,6,0,1009.2,140,3.6,186.23
"2016-05-14","zahodna",41,"izobrazevalna",18984.635147,1993,35,7.2,6,0,1009.2,140,3.6,535.6
"2016-05-14","zahodna",43,"izobrazevalna",25295.443034,1955,35,7.2,6,0,1009.2,140,3.6,469.36
"2016-05-14","zahodna",45,"poslovna",6891.54454,1930,35,7.2,6,0,1009.2,140,3.6,57.44
"2016-05-14","zahodna",47,"stanovanjska",4562.280524,1951,35,7.2,6,0,1009.2,140,3.6,28
"2016-05-14","zahodna",49,"kulturno_razvedrilna",2261.723535,1981,35,7.2,6,0,1009.2,140,3.6,74.19
"2016-05-14","zahodna",51,"izobrazevalna",16645.151801,1971,35,7.2,6,0,1009.2,140,3.6,77.34
"2016-05-14","zahodna",53,"kulturno_razvedrilna",13386.021658,1989,35,7.2,6,0,1009.2,140,3.6,53.32
"2016-05-14","zahodna",55,"stanovanjska",9888.59532,1963,35,7.2,6,0,1009.2,140,3.6,133.73
"2016-05-14","zahodna",57,"kulturno_razvedrilna",4830.863097,1974,35,7.2,6,0,1009.2,140,3.6,60.97
"2016-05-14","zahodna",59,"izobrazevalna",5997.81768,1965,35,7.2,6,0,1009.2,140,3.6,144.49
"2016-05-14","zahodna",61,"kulturno_razvedrilna",16671.350447,1976,35,7.2,6,0,1009.2,140,3.6,357.74
"2016-05-14","zahodna",63,"izobrazevalna",6122.958021,1964,35,7.2,6,0,1009.2,140,3.6,84.15
"2016-05-14","zahodna",65,"izobrazevalna",4559.493434,1914,35,7.2,6,0,1009.2,140,3.6,30.82
"2016-05-14","zahodna",67,"kulturno_razvedrilna",1932.754012,1999,35,7.2,6,0,1009.2,140,3.6,25.2
"2016-05-14","zahodna",69,"poslovna",7772.26498,1973,35,7.2,6,0,1009.2,140,3.6,97.03
"2016-05-14","zahodna",71,"kulturno_razvedrilna",6706.946279,2013,35,7.2,6,0,1009.2,140,3.6,138.52
"2016-05-14","zahodna",73,"poslovna",3921.807242,1985,35,7.2,6,0,1009.2,140,3.6,16.71
"2016-05-14","zahodna",75,"poslovna",6580.969811,2014,35,7.2,6,0,1009.2,140,3.6,215.84
"2016-05-14","zahodna",77,"izobrazevalna",4587.921752,1967,35,7.2,6,0,1009.2,140,3.6,59.09
"2016-05-14","zahodna",79,"kulturno_razvedrilna",21391.751877,1975,35,7.2,6,0,1009.2,140,3.6,451.91
"2016-05-14","zahodna",81,"poslovna",3132.038839,1956,35,7.2,6,0,1009.2,140,3.6,37.86
"2016-05-14","zahodna",83,"kulturno_razvedrilna",898.000398,2005,35,7.2,6,0,1009.2,140,3.6,26.38
"2016-05-16","zahodna",1,"javno_storitvena",4058.095943,2007,28.9,5,2,0,1007.3,170,4.6,150.78
"2016-05-16","zahodna",3,"izobrazevalna",6698.492106,1970,28.9,5,2,0,1007.3,170,4.6,93.97
"2016-05-16","zahodna",5,"stanovanjska",8019.665669,1956,28.9,5,2,0,1007.3,170,4.6,55.42
"2016-05-16","zahodna",7,"izobrazevalna",16681.569777,2006,28.9,5,2,0,1007.3,170,4.6,548
"2016-05-16","zahodna",9,"poslovna",11282.14032,1983,28.9,5,2,0,1007.3,170,4.6,118.66
"2016-05-16","zahodna",11,"izobrazevalna",5782.096914,1970,28.9,5,2,0,1007.3,170,4.6,54.82
"2016-05-16","zahodna",13,"izobrazevalna",13826.660587,2014,28.9,5,2,0,1007.3,170,4.6,221.97
"2016-05-16","zahodna",15,"izobrazevalna",4106.591309,1950,28.9,5,2,0,1007.3,170,4.6,23.81
"2016-05-16","zahodna",17,"izobrazevalna",695.007343,1969,28.9,5,2,0,1007.3,170,4.6,12.81
"2016-05-16","zahodna",19,"izobrazevalna",7271.332004,1964,28.9,5,2,0,1007.3,170,4.6,52.68
"2016-05-16","zahodna",21,"poslovna",576.277309,1999,28.9,5,2,0,1007.3,170,4.6,4.74
"2016-05-16","zahodna",23,"poslovna",15232.282977,2004,28.9,5,2,0,1007.3,170,4.6,157.67
"2016-05-16","zahodna",25,"izobrazevalna",20402.242024,1992,28.9,5,2,0,1007.3,170,4.6,534.66
"2016-05-16","zahodna",27,"stanovanjska",5885.219244,2007,28.9,5,2,0,1007.3,170,4.6,240.41
"2016-05-16","zahodna",29,"stanovanjska",5582.169658,2001,28.9,5,2,0,1007.3,170,4.6,76.48
"2016-05-16","zahodna",31,"izobrazevalna",17957.592482,2006,28.9,5,2,0,1007.3,170,4.6,974.15
"2016-05-16","zahodna",33,"izobrazevalna",30403.064168,2012,28.9,5,2,0,1007.3,170,4.6,937.94
"2016-05-16","zahodna",35,"izobrazevalna",8479.535519,1951,28.9,5,2,0,1007.3,170,4.6,109.23
"2016-05-16","zahodna",37,"izobrazevalna",12733.749695,1964,28.9,5,2,0,1007.3,170,4.6,174.81
"2016-05-16","zahodna",39,"izobrazevalna",8930.207972,1959,28.9,5,2,0,1007.3,170,4.6,193.29
"2016-05-16","zahodna",41,"izobrazevalna",18984.635147,1993,28.9,5,2,0,1007.3,170,4.6,558.1
"2016-05-16","zahodna",43,"izobrazevalna",25295.443034,1955,28.9,5,2,0,1007.3,170,4.6,535.32
"2016-05-16","zahodna",45,"poslovna",6891.54454,1930,28.9,5,2,0,1007.3,170,4.6,56.97
"2016-05-16","zahodna",47,"stanovanjska",4562.280524,1951,28.9,5,2,0,1007.3,170,4.6,24.07
"2016-05-16","zahodna",49,"kulturno_razvedrilna",2261.723535,1981,28.9,5,2,0,1007.3,170,4.6,78.74
"2016-05-16","zahodna",51,"izobrazevalna",16645.151801,1971,28.9,5,2,0,1007.3,170,4.6,71.61
"2016-05-16","zahodna",53,"kulturno_razvedrilna",13386.021658,1989,28.9,5,2,0,1007.3,170,4.6,54.29
"2016-05-16","zahodna",55,"stanovanjska",9888.59532,1963,28.9,5,2,0,1007.3,170,4.6,123.18
"2016-05-16","zahodna",57,"kulturno_razvedrilna",4830.863097,1974,28.9,5,2,0,1007.3,170,4.6,59.16
"2016-05-16","zahodna",59,"izobrazevalna",5997.81768,1965,28.9,5,2,0,1007.3,170,4.6,177.99
"2016-05-16","zahodna",61,"kulturno_razvedrilna",16671.350447,1976,28.9,5,2,0,1007.3,170,4.6,363.94
"2016-05-16","zahodna",63,"izobrazevalna",6122.958021,1964,28.9,5,2,0,1007.3,170,4.6,89.61
"2016-05-16","zahodna",65,"izobrazevalna",4559.493434,1914,28.9,5,2,0,1007.3,170,4.6,30.59
"2016-05-16","zahodna",67,"kulturno_razvedrilna",1932.754012,1999,28.9,5,2,0,1007.3,170,4.6,25.45
"2016-05-16","zahodna",69,"poslovna",7772.26498,1973,28.9,5,2,0,1007.3,170,4.6,113.47
"2016-05-16","zahodna",71,"kulturno_razvedrilna",6706.946279,2013,28.9,5,2,0,1007.3,170,4.6,163.62
"2016-05-16","zahodna",73,"poslovna",3921.807242,1985,28.9,5,2,0,1007.3,170,4.6,46.12
"2016-05-16","zahodna",75,"poslovna",6580.969811,2014,28.9,5,2,0,1007.3,170,4.6,232.82
"2016-05-16","zahodna",77,"izobrazevalna",4587.921752,1967,28.9,5,2,0,1007.3,170,4.6,69.73
"2016-05-16","zahodna",79,"kulturno_razvedrilna",21391.751877,1975,28.9,5,2,0,1007.3,170,4.6,187.33
"2016-05-16","zahodna",81,"poslovna",3132.038839,1956,28.9,5,2,0,1007.3,170,4.6,38.1
"2016-05-16","zahodna",83,"kulturno_razvedrilna",898.000398,2005,28.9,5,2,0,1007.3,170,4.6,32.63
"2016-05-17","zahodna",1,"javno_storitvena",4058.095943,2007,27.8,3.9,2,0,1008.4,210,5.7,147.35
"2016-05-17","zahodna",3,"izobrazevalna",6698.492106,1970,27.8,3.9,2,0,1008.4,210,5.7,104.26
"2016-05-17","zahodna",5,"stanovanjska",8019.665669,1956,27.8,3.9,2,0,1008.4,210,5.7,57.77
"2016-05-17","zahodna",7,"izobrazevalna",16681.569777,2006,27.8,3.9,2,0,1008.4,210,5.7,534.94
"2016-05-17","zahodna",9,"poslovna",11282.14032,1983,27.8,3.9,2,0,1008.4,210,5.7,118.78
"2016-05-17","zahodna",11,"izobrazevalna",5782.096914,1970,27.8,3.9,2,0,1008.4,210,5.7,51.46
"2016-05-17","zahodna",13,"izobrazevalna",13826.660587,2014,27.8,3.9,2,0,1008.4,210,5.7,217.06
"2016-05-17","zahodna",15,"izobrazevalna",4106.591309,1950,27.8,3.9,2,0,1008.4,210,5.7,19.79
"2016-05-17","zahodna",17,"izobrazevalna",695.007343,1969,27.8,3.9,2,0,1008.4,210,5.7,6.13
"2016-05-17","zahodna",19,"izobrazevalna",7271.332004,1964,27.8,3.9,2,0,1008.4,210,5.7,56.32
"2016-05-17","zahodna",21,"poslovna",576.277309,1999,27.8,3.9,2,0,1008.4,210,5.7,4.35
"2016-05-17","zahodna",23,"poslovna",15232.282977,2004,27.8,3.9,2,0,1008.4,210,5.7,159.45
"2016-05-17","zahodna",25,"izobrazevalna",20402.242024,1992,27.8,3.9,2,0,1008.4,210,5.7,519.31
"2016-05-17","zahodna",27,"stanovanjska",5885.219244,2007,27.8,3.9,2,0,1008.4,210,5.7,250.49
"2016-05-17","zahodna",29,"stanovanjska",5582.169658,2001,27.8,3.9,2,0,1008.4,210,5.7,75.91
"2016-05-17","zahodna",31,"izobrazevalna",17957.592482,2006,27.8,3.9,2,0,1008.4,210,5.7,972.12
"2016-05-17","zahodna",33,"izobrazevalna",30403.064168,2012,27.8,3.9,2,0,1008.4,210,5.7,924.63
"2016-05-17","zahodna",35,"izobrazevalna",8479.535519,1951,27.8,3.9,2,0,1008.4,210,5.7,113.03
"2016-05-17","zahodna",37,"izobrazevalna",12733.749695,1964,27.8,3.9,2,0,1008.4,210,5.7,179.9
"2016-05-17","zahodna",39,"izobrazevalna",8930.207972,1959,27.8,3.9,2,0,1008.4,210,5.7,191.16
"2016-05-17","zahodna",41,"izobrazevalna",18984.635147,1993,27.8,3.9,2,0,1008.4,210,5.7,514.72
"2016-05-17","zahodna",43,"izobrazevalna",25295.443034,1955,27.8,3.9,2,0,1008.4,210,5.7,519.75
"2016-05-17","zahodna",45,"poslovna",6891.54454,1930,27.8,3.9,2,0,1008.4,210,5.7,56.97
"2016-05-17","zahodna",47,"stanovanjska",4562.280524,1951,27.8,3.9,2,0,1008.4,210,5.7,24.12
"2016-05-17","zahodna",49,"kulturno_razvedrilna",2261.723535,1981,27.8,3.9,2,0,1008.4,210,5.7,79.67
"2016-05-17","zahodna",51,"izobrazevalna",16645.151801,1971,27.8,3.9,2,0,1008.4,210,5.7,80.52
"2016-05-17","zahodna",53,"kulturno_razvedrilna",13386.021658,1989,27.8,3.9,2,0,1008.4,210,5.7,55.03
"2016-05-17","zahodna",55,"stanovanjska",9888.59532,1963,27.8,3.9,2,0,1008.4,210,5.7,118.26
"2016-05-17","zahodna",57,"kulturno_razvedrilna",4830.863097,1974,27.8,3.9,2,0,1008.4,210,5.7,56.68
"2016-05-17","zahodna",59,"izobrazevalna",5997.81768,1965,27.8,3.9,2,0,1008.4,210,5.7,170.45
"2016-05-17","zahodna",61,"kulturno_razvedrilna",16671.350447,1976,27.8,3.9,2,0,1008.4,210,5.7,377.91
"2016-05-17","zahodna",63,"izobrazevalna",6122.958021,1964,27.8,3.9,2,0,1008.4,210,5.7,91.49
"2016-05-17","zahodna",65,"izobrazevalna",4559.493434,1914,27.8,3.9,2,0,1008.4,210,5.7,29.78
"2016-05-17","zahodna",67,"kulturno_razvedrilna",1932.754012,1999,27.8,3.9,2,0,1008.4,210,5.7,26.02
"2016-05-17","zahodna",69,"poslovna",7772.26498,1973,27.8,3.9,2,0,1008.4,210,5.7,110.26
"2016-05-17","zahodna",71,"kulturno_razvedrilna",6706.946279,2013,27.8,3.9,2,0,1008.4,210,5.7,155.86
"2016-05-17","zahodna",73,"poslovna",3921.807242,1985,27.8,3.9,2,0,1008.4,210,5.7,44.32
"2016-05-17","zahodna",75,"poslovna",6580.969811,2014,27.8,3.9,2,0,1008.4,210,5.7,218.53
"2016-05-17","zahodna",77,"izobrazevalna",4587.921752,1967,27.8,3.9,2,0,1008.4,210,5.7,69.46
"2016-05-17","zahodna",79,"kulturno_razvedrilna",21391.751877,1975,27.8,3.9,2,0,1008.4,210,5.7,171.56
"2016-05-17","zahodna",81,"poslovna",3132.038839,1956,27.8,3.9,2,0,1008.4,210,5.7,36.95
"2016-05-17","zahodna",83,"kulturno_razvedrilna",898.000398,2005,27.8,3.9,2,0,1008.4,210,5.7,28.51
"2016-05-18","zahodna",1,"javno_storitvena",4058.095943,2007,26.7,8.9,6,0,1011,60,5.1,143.87
"2016-05-18","zahodna",3,"izobrazevalna",6698.492106,1970,26.7,8.9,6,0,1011,60,5.1,99.25
"2016-05-18","zahodna",5,"stanovanjska",8019.665669,1956,26.7,8.9,6,0,1011,60,5.1,56.59
"2016-05-18","zahodna",7,"izobrazevalna",16681.569777,2006,26.7,8.9,6,0,1011,60,5.1,543.72
"2016-05-18","zahodna",9,"poslovna",11282.14032,1983,26.7,8.9,6,0,1011,60,5.1,118.9
"2016-05-18","zahodna",11,"izobrazevalna",5782.096914,1970,26.7,8.9,6,0,1011,60,5.1,50.7
"2016-05-18","zahodna",13,"izobrazevalna",13826.660587,2014,26.7,8.9,6,0,1011,60,5.1,220.08
"2016-05-18","zahodna",15,"izobrazevalna",4106.591309,1950,26.7,8.9,6,0,1011,60,5.1,24.1
"2016-05-18","zahodna",17,"izobrazevalna",695.007343,1969,26.7,8.9,6,0,1011,60,5.1,6.32
"2016-05-18","zahodna",19,"izobrazevalna",7271.332004,1964,26.7,8.9,6,0,1011,60,5.1,52.58
"2016-05-18","zahodna",21,"poslovna",576.277309,1999,26.7,8.9,6,0,1011,60,5.1,4.4
"2016-05-18","zahodna",23,"poslovna",15232.282977,2004,26.7,8.9,6,0,1011,60,5.1,152.46
"2016-05-18","zahodna",25,"izobrazevalna",20402.242024,1992,26.7,8.9,6,0,1011,60,5.1,536.55
"2016-05-18","zahodna",27,"stanovanjska",5885.219244,2007,26.7,8.9,6,0,1011,60,5.1,229.62
"2016-05-18","zahodna",29,"stanovanjska",5582.169658,2001,26.7,8.9,6,0,1011,60,5.1,77.95
"2016-05-18","zahodna",31,"izobrazevalna",17957.592482,2006,26.7,8.9,6,0,1011,60,5.1,960.56
"2016-05-18","zahodna",33,"izobrazevalna",30403.064168,2012,26.7,8.9,6,0,1011,60,5.1,914.3
"2016-05-18","zahodna",35,"izobrazevalna",8479.535519,1951,26.7,8.9,6,0,1011,60,5.1,116.46
"2016-05-18","zahodna",37,"izobrazevalna",12733.749695,1964,26.7,8.9,6,0,1011,60,5.1,180.4
"2016-05-18","zahodna",39,"izobrazevalna",8930.207972,1959,26.7,8.9,6,0,1011,60,5.1,197.85
"2016-05-18","zahodna",41,"izobrazevalna",18984.635147,1993,26.7,8.9,6,0,1011,60,5.1,512.64
"2016-05-18","zahodna",43,"izobrazevalna",25295.443034,1955,26.7,8.9,6,0,1011,60,5.1,508.37
"2016-05-18","zahodna",45,"poslovna",6891.54454,1930,26.7,8.9,6,0,1011,60,5.1,53.09
"2016-05-18","zahodna",47,"stanovanjska",4562.280524,1951,26.7,8.9,6,0,1011,60,5.1,27.09
"2016-05-18","zahodna",49,"kulturno_razvedrilna",2261.723535,1981,26.7,8.9,6,0,1011,60,5.1,82
"2016-05-18","zahodna",51,"izobrazevalna",16645.151801,1971,26.7,8.9,6,0,1011,60,5.1,66.15
"2016-05-18","zahodna",53,"kulturno_razvedrilna",13386.021658,1989,26.7,8.9,6,0,1011,60,5.1,56.19
"2016-05-18","zahodna",55,"stanovanjska",9888.59532,1963,26.7,8.9,6,0,1011,60,5.1,118.56
"2016-05-18","zahodna",57,"kulturno_razvedrilna",4830.863097,1974,26.7,8.9,6,0,1011,60,5.1,55.14
"2016-05-18","zahodna",59,"izobrazevalna",5997.81768,1965,26.7,8.9,6,0,1011,60,5.1,180.44
"2016-05-18","zahodna",61,"kulturno_razvedrilna",16671.350447,1976,26.7,8.9,6,0,1011,60,5.1,379.48
"2016-05-18","zahodna",63,"izobrazevalna",6122.958021,1964,26.7,8.9,6,0,1011,60,5.1,91.21
"2016-05-18","zahodna",65,"izobrazevalna",4559.493434,1914,26.7,8.9,6,0,1011,60,5.1,29.75
"2016-05-18","zahodna",67,"kulturno_razvedrilna",1932.754012,1999,26.7,8.9,6,0,1011,60,5.1,21.15
"2016-05-18","zahodna",69,"poslovna",7772.26498,1973,26.7,8.9,6,0,1011,60,5.1,108.35
"2016-05-18","zahodna",71,"kulturno_razvedrilna",6706.946279,2013,26.7,8.9,6,0,1011,60,5.1,161.89
"2016-05-18","zahodna",73,"poslovna",3921.807242,1985,26.7,8.9,6,0,1011,60,5.1,42.4
"2016-05-18","zahodna",75,"poslovna",6580.969811,2014,26.7,8.9,6,0,1011,60,5.1,212.79
"2016-05-18","zahodna",77,"izobrazevalna",4587.921752,1967,26.7,8.9,6,0,1011,60,5.1,62.67
"2016-05-18","zahodna",79,"kulturno_razvedrilna",21391.751877,1975,26.7,8.9,6,0,1011,60,5.1,282.04
"2016-05-18","zahodna",81,"poslovna",3132.038839,1956,26.7,8.9,6,0,1011,60,5.1,35.73
"2016-05-18","zahodna",83,"kulturno_razvedrilna",898.000398,2005,26.7,8.9,6,0,1011,60,5.1,23.68
"2016-05-20","zahodna",1,"javno_storitvena",4058.095943,2007,32.2,5.6,2,0,1005.9,170,6.7,159.29
"2016-05-20","zahodna",3,"izobrazevalna",6698.492106,1970,32.2,5.6,2,0,1005.9,170,6.7,89.7
"2016-05-20","zahodna",5,"stanovanjska",8019.665669,1956,32.2,5.6,2,0,1005.9,170,6.7,54.8
"2016-05-20","zahodna",7,"izobrazevalna",16681.569777,2006,32.2,5.6,2,0,1005.9,170,6.7,543.6
"2016-05-20","zahodna",9,"poslovna",11282.14032,1983,32.2,5.6,2,0,1005.9,170,6.7,122.41
"2016-05-20","zahodna",11,"izobrazevalna",5782.096914,1970,32.2,5.6,2,0,1005.9,170,6.7,53.44
"2016-05-20","zahodna",13,"izobrazevalna",13826.660587,2014,32.2,5.6,2,0,1005.9,170,6.7,213.37
"2016-05-20","zahodna",15,"izobrazevalna",4106.591309,1950,32.2,5.6,2,0,1005.9,170,6.7,11.36
"2016-05-20","zahodna",17,"izobrazevalna",695.007343,1969,32.2,5.6,2,0,1005.9,170,6.7,5.5
"2016-05-20","zahodna",19,"izobrazevalna",7271.332004,1964,32.2,5.6,2,0,1005.9,170,6.7,48.19
"2016-05-20","zahodna",21,"poslovna",576.277309,1999,32.2,5.6,2,0,1005.9,170,6.7,4.81
"2016-05-20","zahodna",23,"poslovna",15232.282977,2004,32.2,5.6,2,0,1005.9,170,6.7,151.67
"2016-05-20","zahodna",25,"izobrazevalna",20402.242024,1992,32.2,5.6,2,0,1005.9,170,6.7,528.49
"2016-05-20","zahodna",27,"stanovanjska",5885.219244,2007,32.2,5.6,2,0,1005.9,170,6.7,241.22
"2016-05-20","zahodna",29,"stanovanjska",5582.169658,2001,32.2,5.6,2,0,1005.9,170,6.7,81.09
"2016-05-20","zahodna",31,"izobrazevalna",17957.592482,2006,32.2,5.6,2,0,1005.9,170,6.7,959.93
"2016-05-20","zahodna",33,"izobrazevalna",30403.064168,2012,32.2,5.6,2,0,1005.9,170,6.7,930.54
"2016-05-20","zahodna",35,"izobrazevalna",8479.535519,1951,32.2,5.6,2,0,1005.9,170,6.7,112.93
"2016-05-20","zahodna",37,"izobrazevalna",12733.749695,1964,32.2,5.6,2,0,1005.9,170,6.7,170.05
"2016-05-20","zahodna",39,"izobrazevalna",8930.207972,1959,32.2,5.6,2,0,1005.9,170,6.7,196.78
"2016-05-20","zahodna",41,"izobrazevalna",18984.635147,1993,32.2,5.6,2,0,1005.9,170,6.7,500.42
"2016-05-20","zahodna",43,"izobrazevalna",25295.443034,1955,32.2,5.6,2,0,1005.9,170,6.7,485.62
"2016-05-20","zahodna",45,"poslovna",6891.54454,1930,32.2,5.6,2,0,1005.9,170,6.7,56.11
"2016-05-20","zahodna",47,"stanovanjska",4562.280524,1951,32.2,5.6,2,0,1005.9,170,6.7,26.35
"2016-05-20","zahodna",49,"kulturno_razvedrilna",2261.723535,1981,32.2,5.6,2,0,1005.9,170,6.7,83.24
"2016-05-20","zahodna",51,"izobrazevalna",16645.151801,1971,32.2,5.6,2,0,1005.9,170,6.7,67.37
"2016-05-20","zahodna",53,"kulturno_razvedrilna",13386.021658,1989,32.2,5.6,2,0,1005.9,170,6.7,53.67
"2016-05-20","zahodna",55,"stanovanjska",9888.59532,1963,32.2,5.6,2,0,1005.9,170,6.7,125.21
"2016-05-20","zahodna",57,"kulturno_razvedrilna",4830.863097,1974,32.2,5.6,2,0,1005.9,170,6.7,57.71
"2016-05-20","zahodna",59,"izobrazevalna",5997.81768,1965,32.2,5.6,2,0,1005.9,170,6.7,158.99
"2016-05-20","zahodna",61,"kulturno_razvedrilna",16671.350447,1976,32.2,5.6,2,0,1005.9,170,6.7,369.47
"2016-05-20","zahodna",63,"izobrazevalna",6122.958021,1964,32.2,5.6,2,0,1005.9,170,6.7,88.37
"2016-05-20","zahodna",65,"izobrazevalna",4559.493434,1914,32.2,5.6,2,0,1005.9,170,6.7,29.71
"2016-05-20","zahodna",67,"kulturno_razvedrilna",1932.754012,1999,32.2,5.6,2,0,1005.9,170,6.7,23.88
"2016-05-20","zahodna",69,"poslovna",7772.26498,1973,32.2,5.6,2,0,1005.9,170,6.7,110.36
"2016-05-20","zahodna",71,"kulturno_razvedrilna",6706.946279,2013,32.2,5.6,2,0,1005.9,170,6.7,159.72
"2016-05-20","zahodna",73,"poslovna",3921.807242,1985,32.2,5.6,2,0,1005.9,170,6.7,44.63
"2016-05-20","zahodna",75,"poslovna",6580.969811,2014,32.2,5.6,2,0,1005.9,170,6.7,236.04
"2016-05-20","zahodna",77,"izobrazevalna",4587.921752,1967,32.2,5.6,2,0,1005.9,170,6.7,57.23
"2016-05-20","zahodna",79,"kulturno_razvedrilna",21391.751877,1975,32.2,5.6,2,0,1005.9,170,6.7,160.93
"2016-05-20","zahodna",81,"poslovna",3132.038839,1956,32.2,5.6,2,0,1005.9,170,6.7,37.78
"2016-05-20","zahodna",83,"kulturno_razvedrilna",898.000398,2005,32.2,5.6,2,0,1005.9,170,6.7,36.53
"2016-05-21","zahodna",1,"javno_storitvena",4058.095943,2007,30.6,1.1,2,0,1008.9,220,6.7,138.08
"2016-05-21","zahodna",3,"izobrazevalna",6698.492106,1970,30.6,1.1,2,0,1008.9,220,6.7,90.3
"2016-05-21","zahodna",5,"stanovanjska",8019.665669,1956,30.6,1.1,2,0,1008.9,220,6.7,55.01
"2016-05-21","zahodna",7,"izobrazevalna",16681.569777,2006,30.6,1.1,2,0,1008.9,220,6.7,512
"2016-05-21","zahodna",9,"poslovna",11282.14032,1983,30.6,1.1,2,0,1008.9,220,6.7,102.31
"2016-05-21","zahodna",11,"izobrazevalna",5782.096914,1970,30.6,1.1,2,0,1008.9,220,6.7,32.35
"2016-05-21","zahodna",13,"izobrazevalna",13826.660587,2014,30.6,1.1,2,0,1008.9,220,6.7,217.98
"2016-05-21","zahodna",15,"izobrazevalna",4106.591309,1950,30.6,1.1,2,0,1008.9,220,6.7,7.77
"2016-05-21","zahodna",17,"izobrazevalna",695.007343,1969,30.6,1.1,2,0,1008.9,220,6.7,6.37
"2016-05-21","zahodna",19,"izobrazevalna",7271.332004,1964,30.6,1.1,2,0,1008.9,220,6.7,34.57
"2016-05-21","zahodna",21,"poslovna",576.277309,1999,30.6,1.1,2,0,1008.9,220,6.7,2.69
