"datum","regija","stavba","namembnost","povrsina","leto_izgradnje","temp_zraka","temp_rosisca","oblacnost","padavine","pritisk","smer_vetra","hitrost_vetra","poraba"
"2016-02-02","zahodna",18,"izobrazevalna",12731.42712,1957,8.3,-10.6,2,0,1020.1,350,3.6,153.8
"2016-02-02","zahodna",20,"izobrazevalna",14087.532211,1983,8.3,-10.6,2,0,1020.1,350,3.6,715.84
"2016-02-02","zahodna",22,"poslovna",901.437809,1940,8.3,-10.6,2,0,1020.1,350,3.6,13.85
"2016-02-02","zahodna",24,"kulturno_razvedrilna",13293.768979,1964,8.3,-10.6,2,0,1020.1,350,3.6,231
"2016-02-02","zahodna",26,"stanovanjska",6938.181846,2006,8.3,-10.6,2,0,1020.1,350,3.6,245.31
"2016-02-02","zahodna",28,"stanovanjska",2875.254947,1951,8.3,-10.6,2,0,1020.1,350,3.6,38.45
"2016-02-02","zahodna",30,"javno_storitvena",32129.294811,1966,8.3,-10.6,2,0,1020.1,350,3.6,203.27
"2016-02-02","zahodna",32,"izobrazevalna",6619.152944,2004,8.3,-10.6,2,0,1020.1,350,3.6,173.81
"2016-02-02","zahodna",34,"izobrazevalna",4613.748786,1964,8.3,-10.6,2,0,1020.1,350,3.6,199.13
"2016-02-02","zahodna",36,"stanovanjska",3382.226618,1940,8.3,-10.6,2,0,1020.1,350,3.6,31.59
"2016-02-02","zahodna",38,"izobrazevalna",26286.532238,2003,8.3,-10.6,2,0,1020.1,350,3.6,311.02
"2016-02-02","zahodna",40,"izobrazevalna",11389.164576,1971,8.3,-10.6,2,0,1020.1,350,3.6,275.8
"2016-02-02","zahodna",42,"kulturno_razvedrilna",1108.797305,1939,8.3,-10.6,2,0,1020.1,350,3.6,18.92
"2016-02-02","zahodna",44,"stanovanjska",20115.914978,1967,8.3,-10.6,2,0,1020.1,350,3.6,191.04
"2016-02-02","zahodna",46,"kulturno_razvedrilna",1591.614196,1918,8.3,-10.6,2,0,1020.1,350,3.6,10.91
"2016-02-02","zahodna",48,"izobrazevalna",3134.454317,1939,8.3,-10.6,2,0,1020.1,350,3.6,86.3
"2016-02-02","zahodna",50,"izobrazevalna",2335.488517,1970,8.3,-10.6,2,0,1020.1,350,3.6,28.08
"2016-02-02","zahodna",52,"izobrazevalna",864.834027,1970,8.3,-10.6,2,0,1020.1,350,3.6,42.9
"2016-02-02","zahodna",54,"javno_storitvena",9407.543586,1982,8.3,-10.6,2,0,1020.1,350,3.6,167.82
"2016-02-02","zahodna",56,"stanovanjska",10340.475512,1964,8.3,-10.6,2,0,1020.1,350,3.6,125.89
"2016-02-02","zahodna",58,"poslovna",18806.818805,1967,8.3,-10.6,2,0,1020.1,350,3.6,401.6
"2016-02-02","zahodna",60,"izobrazevalna",2289.408629,1982,8.3,-10.6,2,0,1020.1,350,3.6,116.22
"2016-02-02","zahodna",62,"izobrazevalna",12236.25413,1991,8.3,-10.6,2,0,1020.1,350,3.6,241.11
"2016-02-02","zahodna",64,"kulturno_razvedrilna",23668.525698,1989,8.3,-10.6,2,0,1020.1,350,3.6,347.39
"2016-02-02","zahodna",66,"izobrazevalna",11797.287455,1979,8.3,-10.6,2,0,1020.1,350,3.6,251.65
"2016-02-02","zahodna",68,"izobrazevalna",8145.084719,1960,8.3,-10.6,2,0,1020.1,350,3.6,82.12
"2016-02-02","zahodna",70,"poslovna",11052.298298,1988,8.3,-10.6,2,0,1020.1,350,3.6,137.31
"2016-02-02","zahodna",72,"kulturno_razvedrilna",75207.76559,1958,8.3,-10.6,2,0,1020.1,350,3.6,177.79
"2016-02-02","zahodna",74,"poslovna",6580.505296,2014,8.3,-10.6,2,0,1020.1,350,3.6,129.01
"2016-02-02","zahodna",76,"izobrazevalna",1185.535183,1909,8.3,-10.6,2,0,1020.1,350,3.6,69.82
"2016-02-02","zahodna",78,"kulturno_razvedrilna",9801.731015,2008,8.3,-10.6,2,0,1020.1,350,3.6,17.41
"2016-02-02","zahodna",80,"stanovanjska",3051.027423,1935,8.3,-10.6,2,0,1020.1,350,3.6,28.96
"2016-02-02","zahodna",82,"kulturno_razvedrilna",997.127899,2005,8.3,-10.6,2,0,1020.1,350,3.6,26.63
"2016-02-02","zahodna",84,"poslovna",4806.057996,1966,8.3,-10.6,2,0,1020.1,350,3.6,97.11
"2016-02-03","zahodna",2,"izobrazevalna",9181.510587,1968,8.9,-6.1,0,0,1027.7,350,2.6,147.6
"2016-02-03","zahodna",4,"stanovanjska",51394.86863,2009,8.9,-6.1,0,0,1027.7,350,2.6,468.18
"2016-02-03","zahodna",6,"izobrazevalna",17043.98438,2005,8.9,-6.1,0,0,1027.7,350,2.6,556.22
"2016-02-03","zahodna",8,"poslovna",12244.336691,1968,8.9,-6.1,0,0,1027.7,350,2.6,103.85
"2016-02-03","zahodna",10,"izobrazevalna",10371.226405,1989,8.9,-6.1,0,0,1027.7,350,2.6,158.16
"2016-02-03","zahodna",12,"kulturno_razvedrilna",15520.932598,1989,8.9,-6.1,0,0,1027.7,350,2.6,290.18
"2016-02-03","zahodna",14,"izobrazevalna",12311.319754,1992,8.9,-6.1,0,0,1027.7,350,2.6,274.39
"2016-02-03","zahodna",16,"poslovna",2187.772747,1941,8.9,-6.1,0,0,1027.7,350,2.6,16.83
"2016-02-03","zahodna",18,"izobrazevalna",12731.42712,1957,8.9,-6.1,0,0,1027.7,350,2.6,149.9
"2016-02-03","zahodna",20,"izobrazevalna",14087.532211,1983,8.9,-6.1,0,0,1027.7,350,2.6,709.03
"2016-02-03","zahodna",22,"poslovna",901.437809,1940,8.9,-6.1,0,0,1027.7,350,2.6,9.43
"2016-02-03","zahodna",24,"kulturno_razvedrilna",13293.768979,1964,8.9,-6.1,0,0,1027.7,350,2.6,198.05
"2016-02-03","zahodna",26,"stanovanjska",6938.181846,2006,8.9,-6.1,0,0,1027.7,350,2.6,247.2
"2016-02-03","zahodna",28,"stanovanjska",2875.254947,1951,8.9,-6.1,0,0,1027.7,350,2.6,35.92
"2016-02-03","zahodna",30,"javno_storitvena",32129.294811,1966,8.9,-6.1,0,0,1027.7,350,2.6,202.27
"2016-02-03","zahodna",32,"izobrazevalna",6619.152944,2004,8.9,-6.1,0,0,1027.7,350,2.6,178.5
"2016-02-03","zahodna",34,"izobrazevalna",4613.748786,1964,8.9,-6.1,0,0,1027.7,350,2.6,200.28
"2016-02-03","zahodna",36,"stanovanjska",3382.226618,1940,8.9,-6.1,0,0,1027.7,350,2.6,34.37
"2016-02-03","zahodna",38,"izobrazevalna",26286.532238,2003,8.9,-6.1,0,0,1027.7,350,2.6,317.81
"2016-02-03","zahodna",40,"izobrazevalna",11389.164576,1971,8.9,-6.1,0,0,1027.7,350,2.6,280.12
"2016-02-03","zahodna",42,"kulturno_razvedrilna",1108.797305,1939,8.9,-6.1,0,0,1027.7,350,2.6,19.51
"2016-02-03","zahodna",44,"stanovanjska",20115.914978,1967,8.9,-6.1,0,0,1027.7,350,2.6,171.35
"2016-02-03","zahodna",46,"kulturno_razvedrilna",1591.614196,1918,8.9,-6.1,0,0,1027.7,350,2.6,10.64
"2016-02-03","zahodna",48,"izobrazevalna",3134.454317,1939,8.9,-6.1,0,0,1027.7,350,2.6,91.97
"2016-02-03","zahodna",50,"izobrazevalna",2335.488517,1970,8.9,-6.1,0,0,1027.7,350,2.6,29.58
"2016-02-03","zahodna",52,"izobrazevalna",864.834027,1970,8.9,-6.1,0,0,1027.7,350,2.6,41.62
"2016-02-03","zahodna",54,"javno_storitvena",9407.543586,1982,8.9,-6.1,0,0,1027.7,350,2.6,167.21
"2016-02-03","zahodna",56,"stanovanjska",10340.475512,1964,8.9,-6.1,0,0,1027.7,350,2.6,120.99
"2016-02-03","zahodna",58,"poslovna",18806.818805,1967,8.9,-6.1,0,0,1027.7,350,2.6,404.87
"2016-02-03","zahodna",60,"izobrazevalna",2289.408629,1982,8.9,-6.1,0,0,1027.7,350,2.6,119.36
"2016-02-03","zahodna",62,"izobrazevalna",12236.25413,1991,8.9,-6.1,0,0,1027.7,350,2.6,235.22
"2016-02-03","zahodna",64,"kulturno_razvedrilna",23668.525698,1989,8.9,-6.1,0,0,1027.7,350,2.6,341.61
"2016-02-03","zahodna",66,"izobrazevalna",11797.287455,1979,8.9,-6.1,0,0,1027.7,350,2.6,252.72
"2016-02-03","zahodna",68,"izobrazevalna",8145.084719,1960,8.9,-6.1,0,0,1027.7,350,2.6,79.73
"2016-02-03","zahodna",70,"poslovna",11052.298298,1988,8.9,-6.1,0,0,1027.7,350,2.6,142.7
"2016-02-03","zahodna",72,"kulturno_razvedrilna",75207.76559,1958,8.9,-6.1,0,0,1027.7,350,2.6,153.52
"2016-02-03","zahodna",74,"poslovna",6580.505296,2014,8.9,-6.1,0,0,1027.7,350,2.6,135.05
"2016-02-03","zahodna",76,"izobrazevalna",1185.535183,1909,8.9,-6.1,0,0,1027.7,350,2.6,66.8
"2016-02-03","zahodna",78,"kulturno_razvedrilna",9801.731015,2008,8.9,-6.1,0,0,1027.7,350,2.6,81.05
"2016-02-03","zahodna",80,"stanovanjska",3051.027423,1935,8.9,-6.1,0,0,1027.7,350,2.6,28.93
"2016-02-03","zahodna",82,"kulturno_razvedrilna",997.127899,2005,8.9,-6.1,0,0,1027.7,350,2.6,27.63
"2016-02-03","zahodna",84,"poslovna",4806.057996,1966,8.9,-6.1,0,0,1027.7,350,2.6,98.5
"2016-02-04","zahodna",2,"izobrazevalna",9181.510587,1968,10.6,-9.4,6,0,1028.2,0,0,142.97
"2016-02-04","zahodna",4,"stanovanjska",51394.86863,2009,10.6,-9.4,6,0,1028.2,0,0,458.3
"2016-02-04","zahodna",6,"izobrazevalna",17043.98438,2005,10.6,-9.4,6,0,1028.2,0,0,538.97
"2016-02-04","zahodna",8,"poslovna",12244.336691,1968,10.6,-9.4,6,0,1028.2,0,0,100.1
"2016-02-04","zahodna",10,"izobrazevalna",10371.226405,1989,10.6,-9.4,6,0,1028.2,0,0,165.39
"2016-02-04","zahodna",12,"kulturno_razvedrilna",15520.932598,1989,10.6,-9.4,6,0,1028.2,0,0,283.33
"2016-02-04","zahodna",14,"izobrazevalna",12311.319754,1992,10.6,-9.4,6,0,1028.2,0,0,292.49
"2016-02-04","zahodna",16,"poslovna",2187.772747,1941,10.6,-9.4,6,0,1028.2,0,0,19.01
"2016-02-04","zahodna",18,"izobrazevalna",12731.42712,1957,10.6,-9.4,6,0,1028.2,0,0,140.62
"2016-02-04","zahodna",20,"izobrazevalna",14087.532211,1983,10.6,-9.4,6,0,1028.2,0,0,687.89
"2016-02-04","zahodna",22,"poslovna",901.437809,1940,10.6,-9.4,6,0,1028.2,0,0,8.93
"2016-02-04","zahodna",24,"kulturno_razvedrilna",13293.768979,1964,10.6,-9.4,6,0,1028.2,0,0,193.71
"2016-02-04","zahodna",26,"stanovanjska",6938.181846,2006,10.6,-9.4,6,0,1028.2,0,0,265.68
"2016-02-04","zahodna",28,"stanovanjska",2875.254947,1951,10.6,-9.4,6,0,1028.2,0,0,37.42
"2016-02-04","zahodna",30,"javno_storitvena",32129.294811,1966,10.6,-9.4,6,0,1028.2,0,0,200.96
"2016-02-04","zahodna",32,"izobrazevalna",6619.152944,2004,10.6,-9.4,6,0,1028.2,0,0,187.04
"2016-02-04","zahodna",34,"izobrazevalna",4613.748786,1964,10.6,-9.4,6,0,1028.2,0,0,184.27
"2016-02-04","zahodna",36,"stanovanjska",3382.226618,1940,10.6,-9.4,6,0,1028.2,0,0,30.38
"2016-02-04","zahodna",38,"izobrazevalna",26286.532238,2003,10.6,-9.4,6,0,1028.2,0,0,309.38
"2016-02-04","zahodna",40,"izobrazevalna",11389.164576,1971,10.6,-9.4,6,0,1028.2,0,0,272.62
"2016-02-04","zahodna",42,"kulturno_razvedrilna",1108.797305,1939,10.6,-9.4,6,0,1028.2,0,0,25.12
"2016-02-04","zahodna",44,"stanovanjska",20115.914978,1967,10.6,-9.4,6,0,1028.2,0,0,186.08
"2016-02-04","zahodna",46,"kulturno_razvedrilna",1591.614196,1918,10.6,-9.4,6,0,1028.2,0,0,9.19
"2016-02-04","zahodna",48,"izobrazevalna",3134.454317,1939,10.6,-9.4,6,0,1028.2,0,0,91.27
"2016-02-04","zahodna",50,"izobrazevalna",2335.488517,1970,10.6,-9.4,6,0,1028.2,0,0,28.25
"2016-02-04","zahodna",52,"izobrazevalna",864.834027,1970,10.6,-9.4,6,0,1028.2,0,0,41.03
"2016-02-04","zahodna",54,"javno_storitvena",9407.543586,1982,10.6,-9.4,6,0,1028.2,0,0,167.5
"2016-02-04","zahodna",56,"stanovanjska",10340.475512,1964,10.6,-9.4,6,0,1028.2,0,0,123.06
"2016-02-04","zahodna",58,"poslovna",18806.818805,1967,10.6,-9.4,6,0,1028.2,0,0,393.91
"2016-02-04","zahodna",60,"izobrazevalna",2289.408629,1982,10.6,-9.4,6,0,1028.2,0,0,113.9
"2016-02-04","zahodna",62,"izobrazevalna",12236.25413,1991,10.6,-9.4,6,0,1028.2,0,0,233.18
"2016-02-04","zahodna",64,"kulturno_razvedrilna",23668.525698,1989,10.6,-9.4,6,0,1028.2,0,0,368.74
"2016-02-04","zahodna",66,"izobrazevalna",11797.287455,1979,10.6,-9.4,6,0,1028.2,0,0,257.82
"2016-02-04","zahodna",68,"izobrazevalna",8145.084719,1960,10.6,-9.4,6,0,1028.2,0,0,79.5
"2016-02-04","zahodna",70,"poslovna",11052.298298,1988,10.6,-9.4,6,0,1028.2,0,0,143.31
"2016-02-04","zahodna",72,"kulturno_razvedrilna",75207.76559,1958,10.6,-9.4,6,0,1028.2,0,0,216.2
"2016-02-04","zahodna",74,"poslovna",6580.505296,2014,10.6,-9.4,6,0,1028.2,0,0,134.19
"2016-02-04","zahodna",76,"izobrazevalna",1185.535183,1909,10.6,-9.4,6,0,1028.2,0,0,56.29
"2016-02-04","zahodna",78,"kulturno_razvedrilna",9801.731015,2008,10.6,-9.4,6,0,1028.2,0,0,16.85
"2016-02-04","zahodna",80,"stanovanjska",3051.027423,1935,10.6,-9.4,6,0,1028.2,0,0,25.8
"2016-02-04","zahodna",82,"kulturno_razvedrilna",997.127899,2005,10.6,-9.4,6,0,1028.2,0,0,10.18
"2016-02-04","zahodna",84,"poslovna",4806.057996,1966,10.6,-9.4,6,0,1028.2,0,0,95.46
"2016-02-05","zahodna",2,"izobrazevalna",9181.510587,1968,15,-6.7,2,0,1027.8,30,1.5,137.23
"2016-02-05","zahodna",4,"stanovanjska",51394.86863,2009,15,-6.7,2,0,1027.8,30,1.5,473.82
"2016-02-05","zahodna",6,"izobrazevalna",17043.98438,2005,15,-6.7,2,0,1027.8,30,1.5,547.12
"2016-02-05","zahodna",8,"poslovna",12244.336691,1968,15,-6.7,2,0,1027.8,30,1.5,73.92
"2016-02-05","zahodna",10,"izobrazevalna",10371.226405,1989,15,-6.7,2,0,1027.8,30,1.5,160.35
"2016-02-05","zahodna",12,"kulturno_razvedrilna",15520.932598,1989,15,-6.7,2,0,1027.8,30,1.5,314.53
"2016-02-05","zahodna",14,"izobrazevalna",12311.319754,1992,15,-6.7,2,0,1027.8,30,1.5,255.88
"2016-02-05","zahodna",16,"poslovna",2187.772747,1941,15,-6.7,2,0,1027.8,30,1.5,15.94
"2016-02-05","zahodna",18,"izobrazevalna",12731.42712,1957,15,-6.7,2,0,1027.8,30,1.5,128.87
"2016-02-05","zahodna",20,"izobrazevalna",14087.532211,1983,15,-6.7,2,0,1027.8,30,1.5,685.51
"2016-02-05","zahodna",22,"poslovna",901.437809,1940,15,-6.7,2,0,1027.8,30,1.5,6.22
"2016-02-05","zahodna",24,"kulturno_razvedrilna",13293.768979,1964,15,-6.7,2,0,1027.8,30,1.5,163.59
"2016-02-05","zahodna",26,"stanovanjska",6938.181846,2006,15,-6.7,2,0,1027.8,30,1.5,246.63
"2016-02-05","zahodna",28,"stanovanjska",2875.254947,1951,15,-6.7,2,0,1027.8,30,1.5,38.83
"2016-02-05","zahodna",30,"javno_storitvena",32129.294811,1966,15,-6.7,2,0,1027.8,30,1.5,194.51
"2016-02-05","zahodna",32,"izobrazevalna",6619.152944,2004,15,-6.7,2,0,1027.8,30,1.5,185.55
"2016-02-05","zahodna",34,"izobrazevalna",4613.748786,1964,15,-6.7,2,0,1027.8,30,1.5,178.68
"2016-02-05","zahodna",36,"stanovanjska",3382.226618,1940,15,-6.7,2,0,1027.8,30,1.5,33.5
"2016-02-05","zahodna",38,"izobrazevalna",26286.532238,2003,15,-6.7,2,0,1027.8,30,1.5,262.02
"2016-02-05","zahodna",40,"izobrazevalna",11389.164576,1971,15,-6.7,2,0,1027.8,30,1.5,270.07
"2016-02-05","zahodna",42,"kulturno_razvedrilna",1108.797305,1939,15,-6.7,2,0,1027.8,30,1.5,23.15
"2016-02-05","zahodna",44,"stanovanjska",20115.914978,1967,15,-6.7,2,0,1027.8,30,1.5,177.17
"2016-02-05","zahodna",46,"kulturno_razvedrilna",1591.614196,1918,15,-6.7,2,0,1027.8,30,1.5,7.32
"2016-02-05","zahodna",48,"izobrazevalna",3134.454317,1939,15,-6.7,2,0,1027.8,30,1.5,92.91
"2016-02-05","zahodna",50,"izobrazevalna",2335.488517,1970,15,-6.7,2,0,1027.8,30,1.5,28.31
"2016-02-05","zahodna",52,"izobrazevalna",864.834027,1970,15,-6.7,2,0,1027.8,30,1.5,43.21
"2016-02-05","zahodna",54,"javno_storitvena",9407.543586,1982,15,-6.7,2,0,1027.8,30,1.5,161.3
"2016-02-05","zahodna",56,"stanovanjska",10340.475512,1964,15,-6.7,2,0,1027.8,30,1.5,113.6
"2016-02-05","zahodna",58,"poslovna",18806.818805,1967,15,-6.7,2,0,1027.8,30,1.5,389.5
"2016-02-05","zahodna",60,"izobrazevalna",2289.408629,1982,15,-6.7,2,0,1027.8,30,1.5,113.45
"2016-02-05","zahodna",62,"izobrazevalna",12236.25413,1991,15,-6.7,2,0,1027.8,30,1.5,205.38
"2016-02-05","zahodna",64,"kulturno_razvedrilna",23668.525698,1989,15,-6.7,2,0,1027.8,30,1.5,328.07
"2016-02-05","zahodna",66,"izobrazevalna",11797.287455,1979,15,-6.7,2,0,1027.8,30,1.5,236.24
"2016-02-05","zahodna",68,"izobrazevalna",8145.084719,1960,15,-6.7,2,0,1027.8,30,1.5,74.35
"2016-02-05","zahodna",70,"poslovna",11052.298298,1988,15,-6.7,2,0,1027.8,30,1.5,135.68
"2016-02-05","zahodna",72,"kulturno_razvedrilna",75207.76559,1958,15,-6.7,2,0,1027.8,30,1.5,141.12
"2016-02-05","zahodna",74,"poslovna",6580.505296,2014,15,-6.7,2,0,1027.8,30,1.5,127.81
"2016-02-05","zahodna",76,"izobrazevalna",1185.535183,1909,15,-6.7,2,0,1027.8,30,1.5,57.76
"2016-02-05","zahodna",78,"kulturno_razvedrilna",9801.731015,2008,15,-6.7,2,0,1027.8,30,1.5,92.09
"2016-02-05","zahodna",80,"stanovanjska",3051.027423,1935,15,-6.7,2,0,1027.8,30,1.5,27.14
"2016-02-05","zahodna",82,"kulturno_razvedrilna",997.127899,2005,15,-6.7,2,0,1027.8,30,1.5,18.58
"2016-02-05","zahodna",84,"poslovna",4806.057996,1966,15,-6.7,2,0,1027.8,30,1.5,90.58
"2016-02-06","zahodna",2,"izobrazevalna",9181.510587,1968,17.2,-10,2,0,1026.8,80,6.7,90.05
"2016-02-06","zahodna",4,"stanovanjska",51394.86863,2009,17.2,-10,2,0,1026.8,80,6.7,482.63
"2016-02-06","zahodna",6,"izobrazevalna",17043.98438,2005,17.2,-10,2,0,1026.8,80,6.7,529.25
"2016-02-06","zahodna",8,"poslovna",12244.336691,1968,17.2,-10,2,0,1026.8,80,6.7,51.38
"2016-02-06","zahodna",10,"izobrazevalna",10371.226405,1989,17.2,-10,2,0,1026.8,80,6.7,115.93
"2016-02-06","zahodna",12,"kulturno_razvedrilna",15520.932598,1989,17.2,-10,2,0,1026.8,80,6.7,252.17
"2016-02-06","zahodna",14,"izobrazevalna",12311.319754,1992,17.2,-10,2,0,1026.8,80,6.7,212.06
"2016-02-06","zahodna",16,"poslovna",2187.772747,1941,17.2,-10,2,0,1026.8,80,6.7,14.23
"2016-02-06","zahodna",18,"izobrazevalna",12731.42712,1957,17.2,-10,2,0,1026.8,80,6.7,121.93
"2016-02-06","zahodna",20,"izobrazevalna",14087.532211,1983,17.2,-10,2,0,1026.8,80,6.7,653.66
"2016-02-06","zahodna",22,"poslovna",901.437809,1940,17.2,-10,2,0,1026.8,80,6.7,5.75
"2016-02-06","zahodna",24,"kulturno_razvedrilna",13293.768979,1964,17.2,-10,2,0,1026.8,80,6.7,170.33
"2016-02-06","zahodna",26,"stanovanjska",6938.181846,2006,17.2,-10,2,0,1026.8,80,6.7,247.36
"2016-02-06","zahodna",28,"stanovanjska",2875.254947,1951,17.2,-10,2,0,1026.8,80,6.7,35.2
"2016-02-06","zahodna",30,"javno_storitvena",32129.294811,1966,17.2,-10,2,0,1026.8,80,6.7,191.25
"2016-02-06","zahodna",32,"izobrazevalna",6619.152944,2004,17.2,-10,2,0,1026.8,80,6.7,178.26
"2016-02-06","zahodna",34,"izobrazevalna",4613.748786,1964,17.2,-10,2,0,1026.8,80,6.7,170.03
"2016-02-06","zahodna",36,"stanovanjska",3382.226618,1940,17.2,-10,2,0,1026.8,80,6.7,33.13
"2016-02-06","zahodna",38,"izobrazevalna",26286.532238,2003,17.2,-10,2,0,1026.8,80,6.7,209.26
"2016-02-06","zahodna",40,"izobrazevalna",11389.164576,1971,17.2,-10,2,0,1026.8,80,6.7,265.68
"2016-02-06","zahodna",42,"kulturno_razvedrilna",1108.797305,1939,17.2,-10,2,0,1026.8,80,6.7,23.46
"2016-02-06","zahodna",44,"stanovanjska",20115.914978,1967,17.2,-10,2,0,1026.8,80,6.7,178.24
"2016-02-06","zahodna",46,"kulturno_razvedrilna",1591.614196,1918,17.2,-10,2,0,1026.8,80,6.7,6.77
"2016-02-06","zahodna",48,"izobrazevalna",3134.454317,1939,17.2,-10,2,0,1026.8,80,6.7,83.63
"2016-02-06","zahodna",50,"izobrazevalna",2335.488517,1970,17.2,-10,2,0,1026.8,80,6.7,19.45
"2016-02-06","zahodna",52,"izobrazevalna",864.834027,1970,17.2,-10,2,0,1026.8,80,6.7,29.3
"2016-02-06","zahodna",54,"javno_storitvena",9407.543586,1982,17.2,-10,2,0,1026.8,80,6.7,163.93
"2016-02-06","zahodna",56,"stanovanjska",10340.475512,1964,17.2,-10,2,0,1026.8,80,6.7,95.22
"2016-02-06","zahodna",58,"poslovna",18806.818805,1967,17.2,-10,2,0,1026.8,80,6.7,347.84
"2016-02-06","zahodna",60,"izobrazevalna",2289.408629,1982,17.2,-10,2,0,1026.8,80,6.7,70.7
"2016-02-06","zahodna",62,"izobrazevalna",12236.25413,1991,17.2,-10,2,0,1026.8,80,6.7,175.02
"2016-02-06","zahodna",64,"kulturno_razvedrilna",23668.525698,1989,17.2,-10,2,0,1026.8,80,6.7,342.74
"2016-02-06","zahodna",66,"izobrazevalna",11797.287455,1979,17.2,-10,2,0,1026.8,80,6.7,205.73
"2016-02-06","zahodna",68,"izobrazevalna",8145.084719,1960,17.2,-10,2,0,1026.8,80,6.7,72.59
"2016-02-06","zahodna",70,"poslovna",11052.298298,1988,17.2,-10,2,0,1026.8,80,6.7,81.74
"2016-02-06","zahodna",72,"kulturno_razvedrilna",75207.76559,1958,17.2,-10,2,0,1026.8,80,6.7,132.28
"2016-02-06","zahodna",74,"poslovna",6580.505296,2014,17.2,-10,2,0,1026.8,80,6.7,106.19
"2016-02-06","zahodna",76,"izobrazevalna",1185.535183,1909,17.2,-10,2,0,1026.8,80,6.7,55.08
"2016-02-06","zahodna",78,"kulturno_razvedrilna",9801.731015,2008,17.2,-10,2,0,1026.8,80,6.7,88.39
"2016-02-06","zahodna",80,"stanovanjska",3051.027423,1935,17.2,-10,2,0,1026.8,80,6.7,24.26
"2016-02-06","zahodna",82,"kulturno_razvedrilna",997.127899,2005,17.2,-10,2,0,1026.8,80,6.7,18.56
"2016-02-06","zahodna",84,"poslovna",4806.057996,1966,17.2,-10,2,0,1026.8,80,6.7,24.83
"2016-02-07","zahodna",2,"izobrazevalna",9181.510587,1968,18.3,-6.7,2,0,1022.3,10,2.1,87.07
"2016-02-07","zahodna",4,"stanovanjska",51394.86863,2009,18.3,-6.7,2,0,1022.3,10,2.1,459.93
"2016-02-07","zahodna",6,"izobrazevalna",17043.98438,2005,18.3,-6.7,2,0,1022.3,10,2.1,505.3
"2016-02-07","zahodna",8,"poslovna",12244.336691,1968,18.3,-6.7,2,0,1022.3,10,2.1,42.14
"2016-02-07","zahodna",10,"izobrazevalna",10371.226405,1989,18.3,-6.7,2,0,1022.3,10,2.1,125.75
"2016-02-07","zahodna",12,"kulturno_razvedrilna",15520.932598,1989,18.3,-6.7,2,0,1022.3,10,2.1,258.04
"2016-02-07","zahodna",14,"izobrazevalna",12311.319754,1992,18.3,-6.7,2,0,1022.3,10,2.1,179.75
"2016-02-07","zahodna",16,"poslovna",2187.772747,1941,18.3,-6.7,2,0,1022.3,10,2.1,14.65
"2016-02-07","zahodna",18,"izobrazevalna",12731.42712,1957,18.3,-6.7,2,0,1022.3,10,2.1,119.79
"2016-02-07","zahodna",20,"izobrazevalna",14087.532211,1983,18.3,-6.7,2,0,1022.3,10,2.1,646.12
"2016-02-07","zahodna",22,"poslovna",901.437809,1940,18.3,-6.7,2,0,1022.3,10,2.1,5.6
"2016-02-07","zahodna",24,"kulturno_razvedrilna",13293.768979,1964,18.3,-6.7,2,0,1022.3,10,2.1,167.63
"2016-02-07","zahodna",26,"stanovanjska",6938.181846,2006,18.3,-6.7,2,0,1022.3,10,2.1,216.03
"2016-02-07","zahodna",28,"stanovanjska",2875.254947,1951,18.3,-6.7,2,0,1022.3,10,2.1,30.54
"2016-02-07","zahodna",30,"javno_storitvena",32129.294811,1966,18.3,-6.7,2,0,1022.3,10,2.1,194.03
"2016-02-07","zahodna",32,"izobrazevalna",6619.152944,2004,18.3,-6.7,2,0,1022.3,10,2.1,179.6
"2016-02-07","zahodna",34,"izobrazevalna",4613.748786,1964,18.3,-6.7,2,0,1022.3,10,2.1,166.06
"2016-02-07","zahodna",36,"stanovanjska",3382.226618,1940,18.3,-6.7,2,0,1022.3,10,2.1,38.27
"2016-02-07","zahodna",38,"izobrazevalna",26286.532238,2003,18.3,-6.7,2,0,1022.3,10,2.1,202.38
"2016-02-07","zahodna",40,"izobrazevalna",11389.164576,1971,18.3,-6.7,2,0,1022.3,10,2.1,262.84
"2016-02-07","zahodna",42,"kulturno_razvedrilna",1108.797305,1939,18.3,-6.7,2,0,1022.3,10,2.1,27.14
"2016-02-07","zahodna",44,"stanovanjska",20115.914978,1967,18.3,-6.7,2,0,1022.3,10,2.1,158.08
"2016-02-07","zahodna",46,"kulturno_razvedrilna",1591.614196,1918,18.3,-6.7,2,0,1022.3,10,2.1,6.12
"2016-02-07","zahodna",48,"izobrazevalna",3134.454317,1939,18.3,-6.7,2,0,1022.3,10,2.1,81.29
"2016-02-07","zahodna",50,"izobrazevalna",2335.488517,1970,18.3,-6.7,2,0,1022.3,10,2.1,20.19
"2016-02-07","zahodna",52,"izobrazevalna",864.834027,1970,18.3,-6.7,2,0,1022.3,10,2.1,25.66
"2016-02-07","zahodna",54,"javno_storitvena",9407.543586,1982,18.3,-6.7,2,0,1022.3,10,2.1,170.17
"2016-02-07","zahodna",56,"stanovanjska",10340.475512,1964,18.3,-6.7,2,0,1022.3,10,2.1,89.18
"2016-02-07","zahodna",58,"poslovna",18806.818805,1967,18.3,-6.7,2,0,1022.3,10,2.1,349.62
"2016-02-07","zahodna",60,"izobrazevalna",2289.408629,1982,18.3,-6.7,2,0,1022.3,10,2.1,69
